ticker,name,close,gross_margin_ttm,operating_margin_ttm,net_margin_ttm,ebitda_margin_ttm
NASDAQ:XERS,XERS,9.3600,77.83%,-3.99%,-13.01%,1.11%
NASDAQ:WLDN,WLDN,103.0100,34.24%,6.16%,5.60%,8.94%
OTC:RHUHF,RHUHF,27.2800,7.16%,6.99%,4.39%,10.83%
NASDAQ:BCRX,BCRX,7.1500,96.77%,9.72%,-6.41%,9.95%
NYSE:DCO,DCO,100.8200,25.71%,8.08%,5.03%,12.32%
NASDAQ:MBIN,MBIN,32.7650,,23.56%,17.83%,
OTC:MGPPF,MGPPF,9.2900,10.73%,-0.22%,-0.13%,18.86%
OTC:KRKNF,KRKNF,4.9060,46.32%,7.82%,16.44%,15.41%
NASDAQ:ATAI,ATAI,5.7550,,,,
OTC:DPCDF,DPCDF,11.5000,19.68%,4.62%,2.26%,17.76%
NASDAQ:JANX,JANX,24.9500,-374.26%,-33002.05%,-24064.01%,
NYSE:STEL,STEL,29.1850,,23.27%,18.50%,
OTC:PNTOF,PNTOF,3.8000,26.63%,22.60%,15.86%,51.63%
NYSE:CTOS,CTOS,6.6050,18.82%,6.49%,-1.89%,20.16%
OTC:NURPF,NURPF,11.8200,99.99%,83.98%,68.63%,83.99%
OTC:MIZUF,MIZUF,18.9900,41.19%,8.46%,6.17%,9.80%
OTC:CKNHF,CKNHF,48.5000,93.68%,13.90%,11.59%,17.18%
NASDAQ:KDK,KDK,8.2300,,,,
NASDAQ:OMDA,OMDA,25.8800,63.05%,-13.52%,-15.36%,-11.04%
OTC:MRCHF,MRCHF,26.1000,27.85%,1.18%,0.57%,9.80%
NASDAQ:SRCE,SRCE,60.7200,,31.09%,24.05%,
NASDAQ:AZTA,AZTA,32.5000,43.11%,-4.08%,-5.27%,6.96%
OTC:DELTF,DELTF,57.0000,41.69%,8.62%,4.22%,14.58%
NASDAQ:GO,GO,15.1650,30.41%,2.30%,0.18%,4.91%
OTC:HVBVF,HVBVF,1.5000,27.23%,7.85%,6.06%,11.70%
NYSE:DFIN,DFIN,54.1000,54.34%,17.55%,10.87%,26.73%
NYSE:CNMD,CNMD,48.0500,53.00%,11.02%,8.33%,15.34%
NASDAQ:PHVS,PHVS,23.2200,,,,
OTC:SXGCF,SXGCF,5.7500,,,,
OTC:CESDF,CESDF,6.8220,23.09%,11.19%,7.63%,15.13%
OTC:SNMSF,SNMSF,14.6750,50.90%,10.21%,3.80%,15.94%
OTC:CJRCF,CJRCF,0.2125,18.06%,3.98%,1.53%,
OTC:VITBF,VITBF,37.2000,20.12%,20.12%,11.02%,37.44%
NYSE:IIPR/PA,IIPR/PA,25.0000,64.49%,52.23%,46.79%,77.61%
OTC:DRWKF,DRWKF,88.3300,44.86%,4.63%,2.97%,8.99%
OTC:BJCHF,BJCHF,0.3220,4.29%,-3.03%,-21.23%,24.32%
NASDAQ:ARHS,ARHS,10.4550,39.16%,6.76%,5.33%,13.03%
OTC:CSBTF,CSBTF,39.7300,87.92%,3.88%,-5.17%,6.54%
NYSE:PAR,PAR,36.2450,41.90%,-13.61%,-21.90%,-2.58%
NASDAQ:TWFG,TWFG,26.1800,36.92%,12.59%,2.74%,18.63%
NASDAQ:MBINL,MBINL,23.6950,,23.56%,17.83%,
NASDAQ:MBINN,MBINN,20.3750,,23.56%,17.83%,
NASDAQ:MBINM,MBINM,24.4500,,23.56%,17.83%,
NASDAQ:WINA,WINA,412.1000,96.29%,64.30%,48.84%,65.59%
NYSE:FLOC,FLOC,16.2000,,,,
NASDAQ:GABC,GABC,39.0800,,25.88%,20.86%,
OTC:OVHFF,OVHFF,9.7400,,38.87%,0.04%,71.54%
NASDAQ:SANA,SANA,5.6250,,,,
NYSE:WTTR,WTTR,11.9700,14.80%,4.55%,2.26%,15.74%
NASDAQ:ESTA,ESTA,50.0600,67.24%,-35.43%,-49.89%,-29.94%
NYSE:WKC,WKC,26.1100,1.45%,0.69%,-1.16%,0.97%
NASDAQ:DGII,DGII,39.0000,57.80%,13.69%,10.14%,21.68%
NYSE:MNR,MNR,12.2199,33.31%,29.34%,21.47%,56.61%
NYSE:NMAX,NMAX,11.1600,,,,
OTC:TCNNF,TCNNF,7.5240,51.54%,6.90%,-13.80%,21.76%
OTC:WFRSF,WFRSF,1.2600,51.89%,49.69%,38.25%,58.75%
NASDAQ:HROW,HROW,38.8500,74.56%,6.44%,-4.49%,14.33%
OTC:THYKF,THYKF,11.3800,11.22%,-1.21%,1.49%,-0.11%
OTC:TRUBF,TRUBF,4.1300,32.02%,32.02%,24.73%,34.91%
OTC:DGWPF,DGWPF,67.1400,44.86%,4.63%,2.97%,8.99%
AMEX:VZLA,VZLA,4.1550,,,,
NASDAQ:EVLV,EVLV,8.3101,56.39%,-55.12%,-73.04%,-37.55%
NASDAQ:OMCL,OMCL,31.0700,43.88%,1.52%,2.01%,9.11%
NASDAQ:KARO,KARO,46.1800,69.25%,28.10%,19.90%,42.95%
OTC:PAHGF,PAHGF,3.1800,46.64%,8.43%,5.95%,15.32%
NYSE:TFIN,TFIN,59.9400,,3.02%,2.00%,
NYSE:PHR,PHR,23.7500,61.35%,-5.84%,-5.35%,0.83%
NYSE:JBI,JBI,10.2450,35.22%,12.37%,4.85%,17.37%
OTC:SNLRF,SNLRF,39.9900,13.30%,13.97%,10.51%,18.08%
NASDAQ:PLAB,PLAB,24.1000,35.81%,24.77%,12.67%,34.16%
NYSE:GBX,GBX,45.9500,18.44%,11.06%,6.49%,14.53%
NASDAQ:TCBK,TCBK,43.5850,,29.66%,21.87%,
NASDAQ:JAMF,JAMF,10.6750,72.06%,-5.28%,-7.36%,2.13%
OTC:DWLAF,DWLAF,1.0800,9.74%,1.30%,-2.03%,11.78%
OTC:DETRF,DETRF,2.6761,95.11%,92.34%,60.76%,94.81%
NYSE:USPH,USPH,93.0700,17.24%,9.84%,4.74%,12.85%
AMEX:SVM,SVM,6.4550,39.24%,33.91%,17.42%,45.17%
NASDAQ:STBA,STBA,36.7400,,29.70%,23.73%,
NASDAQ:DSGR,DSGR,30.4000,31.37%,5.25%,0.22%,9.35%
NASDAQ:REAL,REAL,12.2050,69.40%,-6.66%,-5.55%,1.05%
NYSE:NBHC,NBHC,37.1900,,25.38%,20.47%,
OTC:OXINF,OXINF,24.8000,49.58%,15.06%,5.19%,19.44%
NYSE:INVX,INVX,20.4400,27.22%,11.37%,16.66%,18.09%
NASDAQ:BLFS,BLFS,29.2700,58.20%,-20.98%,-19.48%,-14.84%
OTC:ZMPLF,ZMPLF,13.0000,12.73%,11.66%,4.96%,26.91%
OTC:LEFUF,LEFUF,20.4900,40.55%,8.28%,6.31%,12.50%
NYSE:CMRE/PD,CMRE/PD,26.8300,29.63%,24.86%,18.53%,35.27%
NYSE:CMRE/PC,CMRE/PC,26.0100,29.63%,24.86%,18.53%,35.27%
NYSE:CMRE/PB,CMRE/PB,25.3900,29.63%,24.86%,18.53%,35.27%
NASDAQ:ARRY,ARRY,9.1500,25.75%,10.83%,-17.78%,14.41%
NASDAQ:FORD,FORD,16.4900,9.42%,-27.07%,-28.52%,-25.37%
NYSE:CYD,CYD,37.1300,14.35%,0.69%,1.98%,
NASDAQ:IMNM,IMNM,15.9850,79.25%,-1513.45%,-1687.08%,
NASDAQ:UCTT,UCTT,30.4950,16.29%,3.45%,-7.15%,6.99%
OTC:BFSAF,BFSAF,34.5300,36.12%,10.54%,5.81%,17.76%
OTC:NXAGF,NXAGF,17.8000,17.12%,2.51%,1.43%,3.57%
NYSE:CMRE,CMRE,11.4600,29.63%,24.86%,18.53%,35.27%
NASDAQ:NEO,NEO,10.6650,41.22%,-11.55%,-15.10%,-1.23%
NASDAQ:GDRX,GDRX,3.9650,84.02%,13.00%,4.33%,22.66%
NYSE:AMC,AMC,2.6850,24.50%,2.01%,-7.39%,8.38%
OTC:FRBP,FRBP,10.2500,76.18%,55.28%,20.19%,55.28%
OTC:ELRXF,ELRXF,5.0700,15.99%,1.37%,0.10%,5.89%
NASDAQ:NVAX,NVAX,8.4650,87.10%,33.96%,39.20%,37.77%
NASDAQ:HOPE,HOPE,10.7000,,9.27%,4.40%,
NYSE:FIGS,FIGS,8.3900,65.67%,1.75%,1.26%,3.31%
OTC:GRCLF,GRCLF,6.1500,4.28%,2.29%,0.98%,3.97%
NYSE:TFIN/P,TFIN/P,21.3853,,3.02%,2.00%,
NASDAQ:PLTK,PLTK,3.6150,72.31%,15.40%,3.23%,23.18%
OTC:MNXBF,MNXBF,5.3800,98.96%,17.90%,-8.55%,
NYSE:LZB,LZB,32.9550,43.79%,6.93%,4.35%,12.65%
OTC:AAVVF,AAVVF,8.1200,21.54%,14.01%,8.65%,50.94%
NASDAQ:HIVE,HIVE,5.8519,-33.41%,-58.95%,-20.15%,-0.25%
NYSE:NRP,NRP,103.0600,82.91%,69.03%,69.68%,76.00%
NYSE:SPB,SPB,55.8600,37.30%,5.00%,2.08%,8.50%
OTC:SDRMF,SDRMF,4.8000,4.15%,-7.77%,-10.93%,5.13%
NASDAQ:AFYA,AFYA,14.9300,64.51%,32.38%,19.50%,42.44%
NYSE:GIC,GIC,35.1100,35.01%,6.67%,4.94%,7.25%
NYSE:EFC/PD,EFC/PD,24.9800,81.54%,80.68%,29.30%,80.68%
NYSE:EFC/PA,EFC/PA,25.1700,81.54%,80.68%,29.30%,80.68%
NYSE:EFC/PB,EFC/PB,23.5711,81.54%,80.68%,29.30%,80.68%
NYSE:EFC/PC,EFC/PC,25.1000,81.54%,80.68%,29.30%,80.68%
NASDAQ:IMKTA,IMKTA,72.3950,23.10%,1.45%,1.05%,3.81%
NASDAQ:AMPL,AMPL,10.1500,74.14%,-33.74%,-30.43%,-31.21%
NASDAQ:ZYME,ZYME,17.7300,89.52%,-67.32%,-59.96%,-56.84%
NYSE:PXED,PXED,37.6700,56.57%,20.53%,12.75%,22.67%
NASDAQ:NEOG,NEOG,6.1700,35.86%,0.57%,-117.61%,13.96%
NYSE:FOR,FOR,26.3700,23.90%,14.41%,10.54%,14.75%
NYSE:EVEX,EVEX,4.4550,,,,
NASDAQ:HCSG,HCSG,18.4900,17.12%,2.09%,2.20%,3.01%
NYSE:RDW,RDW,8.1050,2.53%,-39.97%,-71.95%,-34.57%
NASDAQ:TSHA,TSHA,4.9000,85.63%,-1101.09%,-1144.97%,
NASDAQ:MAZE,MAZE,30.4800,-13.04%,-5033.20%,-2353.04%,
OTC:STMRF,STMRF,1.4800,56.73%,3.24%,0.12%,21.89%
NYSE:UVV,UVV,53.6000,19.28%,8.94%,3.51%,10.94%
NYSE:FLNG,FLNG,25.1150,56.63%,54.11%,27.84%,75.35%
NYSE:NMM,NMM,46.0750,66.32%,31.04%,22.82%,54.48%
OTC:FQVTF,FQVTF,11.3900,35.83%,11.06%,7.41%,13.74%
NASDAQ:STAA,STAA,26.9300,70.53%,-46.49%,-42.45%,-42.73%
NYSE:SOC,SOC,13.3400,,,,
OTC:AUKUF,AUKUF,13.4000,28.35%,6.62%,-3.38%,19.33%
OTC:HKSHF,HKSHF,0.7948,36.38%,7.57%,-8.75%,15.51%
OTC:MEQYF,MEQYF,142.0800,65.45%,58.54%,112.86%,58.78%
NASDAQ:UPBD,UPBD,22.8600,27.45%,7.83%,2.28%,10.51%
NASDAQ:PGEN,PGEN,4.4350,-30.02%,-2176.31%,-2868.66%,
NASDAQ:ORKA,ORKA,27.3111,,,,
OTC:AVVOF,AVVOF,50.6400,25.77%,1.16%,1.12%,4.70%
NASDAQ:RCAT,RCAT,11.1858,,,,
NASDAQ:STGW,STGW,5.0950,30.32%,4.97%,-0.06%,12.95%
NYSE:GOOS,GOOS,13.5600,61.42%,9.73%,3.43%,19.15%
NASDAQ:WYFI,WYFI,34.7650,28.55%,-10.24%,-14.94%,21.21%
NASDAQ:MXL,MXL,15.0900,55.83%,-29.62%,-42.43%,-20.34%
NYSE:PRLB,PRLB,55.0300,44.17%,4.38%,2.91%,11.26%
NASDAQ:SNDX,SNDX,15.2200,96.17%,-433.37%,-428.48%,
NASDAQ:GOGO,GOGO,9.7850,45.21%,16.25%,1.05%,22.08%
OTC:SVAUF,SVAUF,3.5800,32.48%,24.13%,-1.11%,57.52%
NASDAQ:TRVI,TRVI,10.7336,,,,
NASDAQ:KMTS,KMTS,25.3600,52.12%,-175.93%,-178.93%,
NASDAQ:CCEC,CCEC,22.1700,58.63%,54.63%,22.95%,81.08%
NASDAQ:DNTH,DNTH,32.6900,91.22%,-2676.56%,-2364.11%,
OTC:BCNAF,BCNAF,14.5000,40.80%,7.63%,7.99%,12.20%
NYSE:AESI,AESI,10.5150,16.18%,6.56%,1.20%,20.07%
NYSE:MNTN,MNTN,17.9000,72.79%,3.01%,-21.25%,5.37%
OTC:LWSCF,LWSCF,14.0600,13.09%,9.10%,3.63%,14.73%
OTC:CSPHF,CSPHF,0.8930,-34.62%,-181.20%,-185.36%,
NASDAQ:QCRH,QCRH,76.8000,,22.03%,20.57%,
OTC:FMCXF,FMCXF,2.4050,,,,
NYSE:ATEN,ATEN,17.9600,79.72%,17.34%,18.46%,21.99%
OTC:TRRSF,TRRSF,27.2100,,5.21%,3.75%,
NASDAQ:VMEO,VMEO,7.7900,77.49%,2.24%,3.09%,2.67%
OTC:AKRTF,AKRTF,2.6500,4.39%,4.76%,3.84%,7.09%
NASDAQ:NEGG,NEGG,66.6876,,,,
OTC:ACNDF,ACNDF,0.9526,70.97%,63.88%,112.10%,64.94%
NASDAQ:ORIC,ORIC,13.2600,,,,
NASDAQ:EVGO,EVGO,4.1784,6.90%,-40.53%,-15.63%,-16.90%
OTC:EMNSF,EMNSF,2.2400,47.23%,16.66%,3.68%,23.08%
NASDAQ:BRCB,BRCB,25.7400,,,,
OTC:LIFZF,LIFZF,20.0460,96.51%,74.98%,62.71%,78.47%
OTC:CHRHF,CHRHF,2.5100,34.80%,9.11%,7.82%,12.64%
NASDAQ:BFC,BFC,130.0400,,35.41%,29.68%,
OTC:FLTLF,FLTLF,29.9000,78.72%,47.44%,21.38%,49.53%
NASDAQ:BTBT,BTBT,3.9801,10.00%,-48.22%,-52.88%,-11.18%
OTC:UBSFF,UBSFF,9.5000,52.79%,-1.58%,-8.37%,34.95%
OTC:PARXF,PARXF,13.2387,44.15%,35.36%,13.53%,58.42%
AMEX:TGB,TGB,4.0350,11.96%,7.73%,-4.84%,24.22%
NYSE:BY,BY,27.8400,,25.27%,19.18%,
NYSE:PEB/PG,PEB/PG,19.3000,8.53%,4.96%,-1.48%,20.62%
NYSE:PEB/PE,PEB/PE,19.4900,8.53%,4.96%,-1.48%,20.62%
NYSE:PEB/PH,PEB/PH,17.5500,8.53%,4.96%,-1.48%,20.62%
NYSE:PEB/PF,PEB/PF,19.6999,8.53%,4.96%,-1.48%,20.62%
NYSE:LNN,LNN,117.4550,31.16%,13.03%,10.95%,16.12%
NASDAQ:NAVI,NAVI,12.8300,86.57%,76.27%,0.94%,84.50%
NYSE:IDT,IDT,50.4400,36.23%,8.66%,6.18%,10.37%
OTC:SUUIF,SUUIF,5.6900,42.24%,9.88%,2.42%,20.20%
NASDAQ:AHCO,AHCO,9.3600,16.92%,7.67%,2.26%,20.38%
NASDAQ:JSM,JSM,19.5501,,,,
OTC:GLDAF,GLDAF,1.7000,43.62%,20.34%,5.06%,26.62%
NYSE:BV,BV,13.2850,22.13%,6.06%,2.00%,12.00%
OTC:CZGZF,CZGZF,36.2100,13.41%,12.52%,5.71%,19.54%
OTC:MTSEF,MTSEF,4.8950,85.22%,39.46%,25.74%,48.55%
OTC:CAZGF,CAZGF,4.2300,9.34%,-7.72%,-7.41%,15.38%
OTC:CDDRF,CDDRF,5.2480,50.53%,45.93%,35.14%,70.71%
OTC:TNIEF,TNIEF,9.8500,36.86%,0.56%,5.42%,4.40%
NASDAQ:IMTX,IMTX,10.2750,,-68.38%,-59.30%,-58.87%
NASDAQ:TASK,TASK,13.8900,33.30%,10.04%,5.70%,15.42%
NYSE:FUBO,FUBO,3.6450,14.27%,-7.67%,5.39%,-4.97%
NASDAQ:RLAY,RLAY,7.2250,41.23%,-4105.60%,-3728.45%,
NASDAQ:IART,IART,15.9800,55.71%,9.05%,-30.87%,18.19%
NASDAQ:FBYD,FBYD,10.2500,92.40%,-214.61%,148.56%,
NASDAQ:RPD,RPD,19.1600,69.28%,2.98%,3.41%,8.32%
NYSE:LEG,LEG,9.1650,17.70%,6.28%,3.35%,9.34%
OTC:FREKF,FREKF,20.8200,82.24%,1.84%,4.12%,3.00%
NASDAQ:PFBC,PFBC,92.6200,,36.98%,25.70%,
NYSE:GHLD,GHLD,19.9224,96.34%,13.53%,2.31%,19.18%
NASDAQ:LAES,LAES,6.7050,40.24%,-288.40%,-277.98%,
OTC:BIREF,BIREF,4.5390,16.77%,9.48%,11.82%,49.27%
NYSE:CTS,CTS,42.0500,37.82%,15.82%,12.32%,22.22%
NYSE:PRA,PRA,24.1050,,7.81%,4.33%,
NYSE:SPH,SPH,18.9100,20.95%,14.38%,6.79%,19.34%
OTC:ALPKF,ALPKF,0.5869,6.86%,2.48%,-2.10%,6.41%
NYSE:UMH/PD,UMH/PD,22.7000,29.72%,18.30%,12.18%,43.42%
NASDAQ:CNOB,CNOB,24.5850,,15.61%,6.83%,
NYSE:FSLY,FSLY,8.3700,50.96%,-24.33%,-25.85%,-7.45%
OTC:FPLSF,FPLSF,13.8500,28.52%,15.88%,9.64%,21.19%
NYSE:DOLE,DOLE,12.9600,8.34%,2.85%,1.30%,4.05%
NASDAQ:TRML,TRML,47.9750,,,,
NASDAQ:OCSL,OCSL,13.9850,84.05%,65.22%,17.91%,65.22%
NASDAQ:BETR,BETR,79.8250,76.09%,-100.62%,-130.85%,-85.16%
NYSE:MRC,MRC,14.4600,19.79%,3.26%,1.35%,4.64%
OTC:JVTSF,JVTSF,3.2450,-15.79%,-33.01%,-13.85%,0.31%
NASDAQ:VRNT,VRNT,20.2750,68.52%,9.21%,6.87%,14.83%
NASDAQ:CRAI,CRAI,186.4100,30.17%,11.91%,7.92%,15.90%
NYSE:GRC,GRC,46.6000,29.06%,13.92%,7.69%,18.04%
NYSE:PRG,PRG,31.0000,34.10%,10.03%,6.54%,75.92%
NASDAQ:WABC,WABC,48.1350,,58.47%,43.19%,
OTC:UBLXF,UBLXF,162.6050,52.43%,-30.38%,-26.43%,-16.29%
OTC:IMDXF,IMDXF,2.3900,29.85%,16.47%,12.79%,28.68%
NASDAQ:ELVN,ELVN,20.5917,,,,
NASDAQ:ALGT,ALGT,66.3476,10.10%,6.22%,-11.13%,16.34%
OTC:AEGXF,AEGXF,19.2900,5.61%,1.14%,0.51%,3.20%
NASDAQ:DCOM,DCOM,27.7000,,14.84%,8.68%,
OTC:CBLUF,CBLUF,0.2634,13.13%,6.91%,8.68%,12.25%
NYSE:TIXT,TIXT,4.3550,-6.37%,-6.37%,-14.01%,14.05%
NASDAQ:ARDX,ARDX,5.0350,84.21%,-10.46%,-14.60%,-9.87%
NASDAQ:INDI,INDI,5.6100,41.08%,-70.97%,-71.59%,-50.76%
NASDAQ:CVAC,CVAC,5.3850,83.98%,43.92%,35.42%,48.09%
NASDAQ:CNOBP,CNOBP,24.1000,,15.61%,6.83%,
NASDAQ:HSII,HSII,58.2800,22.77%,7.61%,2.92%,9.32%
OTC:WOSGF,WOSGF,5.2500,12.91%,10.27%,3.26%,16.24%
OTC:FRRFF,FRRFF,43.0000,21.65%,10.95%,8.68%,11.49%
OTC:HAYPF,HAYPF,0.7554,13.77%,0.71%,-0.12%,1.65%
NASDAQ:DVAX,DVAX,10.2900,82.83%,-0.24%,-16.67%,2.36%
NASDAQ:RAPP,RAPP,26.1600,,,,
NASDAQ:RBCAA,RBCAA,69.2800,,31.01%,24.53%,
OTC:GRGCF,GRGCF,34.0000,,,,
NASDAQ:DCOMP,DCOMP,19.2400,,14.84%,8.68%,
NASDAQ:DCOMG,DCOMG,26.4756,,14.84%,8.68%,
NASDAQ:PLSE,PLSE,17.8700,,,,
NYSE:MMI,MMI,30.8350,35.62%,-4.17%,-1.69%,-1.99%
NYSE:LVWR,LVWR,5.9000,13.21%,-267.47%,-350.82%,
NASDAQ:DMLP,DMLP,25.3700,55.64%,47.79%,46.08%,83.03%
NASDAQ:GIII,GIII,28.4450,39.50%,8.68%,5.84%,9.55%
NASDAQ:MLKN,MLKN,17.5250,38.64%,2.77%,-0.41%,6.52%
OTC:LNZNF,LNZNF,31.0790,20.63%,3.33%,-4.47%,15.31%
NASDAQ:ROOT,ROOT,77.6400,,8.83%,6.25%,
OTC:ASCLF,ASCLF,1.2000,-804.14%,-17752.83%,-10950.42%,
OTC:TMVWF,TMVWF,7.6300,87.38%,32.00%,15.82%,38.74%
OTC:BIRDF,BIRDF,21.6200,9.69%,4.23%,2.89%,6.55%
NASDAQ:RR,RR,6.0367,62.55%,-395.40%,-366.21%,
NASDAQ:NESR,NESR,12.3900,13.37%,9.70%,5.57%,20.83%
NASDAQ:OPK,OPK,1.5050,20.59%,-40.29%,-26.68%,-26.03%
NASDAQ:PENG,PENG,22.6000,28.86%,5.76%,1.77%,9.87%
NASDAQ:LMB,LMB,102.7100,27.13%,8.10%,6.38%,10.70%
OTC:ATUSF,ATUSF,25.7580,67.63%,22.84%,277.87%,38.52%
OTC:FUGRF,FUGRF,10.7500,17.73%,7.94%,6.32%,16.34%
OTC:NBITF,NBITF,18.6500,23.60%,23.60%,16.97%,30.06%
OTC:DOCMF,DOCMF,1.2350,55.74%,7.69%,0.57%,16.92%
NASDAQ:HLIT,HLIT,10.4750,54.19%,15.93%,9.96%,17.55%
NYSE:LDI,LDI,3.5950,119.22%,15.59%,-6.22%,20.22%
OTC:BRETF,BRETF,4.3400,,,,
NYSE:LPG,LPG,27.8400,36.91%,21.71%,15.15%,43.62%
OTC:PYTCF,PYTCF,3.8900,,,,
NYSE:CRI,CRI,32.4700,47.29%,7.12%,4.69%,9.08%
OTC:NFYEF,NFYEF,9.9150,11.94%,4.66%,-4.97%,7.00%
NYSE:HOUS,HOUS,10.5400,8.02%,1.25%,-1.87%,4.53%
NYSE:LUCK,LUCK,8.4200,24.16%,12.33%,-0.83%,25.38%
NASDAQ:PLPC,PLPC,239.0000,32.50%,9.17%,6.70%,12.53%
OTC:GCAAF,GCAAF,47.7600,93.09%,33.17%,27.35%,37.24%
NASDAQ:UPB,UPB,21.7400,94.01%,-4464.60%,-3836.58%,
OTC:DTNOF,DTNOF,1.2000,22.11%,18.52%,-11.77%,47.02%
NYSE:PX,PX,10.6400,,21.85%,4.87%,30.36%
NYSE:VET,VET,7.5900,22.30%,15.28%,6.40%,54.92%
OTC:CHDGF,CHDGF,0.7961,24.19%,4.49%,21.23%,5.49%
OTC:SVMB,SVMB,2.1000,13.22%,-126.74%,-76.57%,-91.73%
NYSE:VTOL,VTOL,40.4200,21.31%,9.22%,8.24%,14.96%
NYSE:BH.A,BH.A,1824.5000,27.21%,5.07%,10.47%,15.99%
OTC:TDVXF,TDVXF,11.0000,68.72%,10.19%,6.11%,14.57%
NYSE:BH,BH,379.2500,27.21%,5.07%,10.47%,15.99%
OTC:CTYMF,CTYMF,4.5140,45.47%,36.47%,25.56%,43.52%
NASDAQ:ORBS,ORBS,6.3650,10.81%,-15.17%,-24.52%,-9.23%
NYSE:CTEV,CTEV,70.0700,27.50%,6.94%,-70.91%,54.17%
NYSE:UP,UP,1.6468,4.93%,-31.37%,-42.68%,-23.63%
NASDAQ:THRM,THRM,37.6900,24.33%,7.08%,2.08%,10.64%
NASDAQ:AMPH,AMPH,24.7000,47.96%,25.14%,18.64%,33.52%
NASDAQ:CSWC,CSWC,20.6250,96.58%,82.75%,44.95%,86.16%
NYSE:SEMR,SEMR,7.6944,81.43%,0.08%,-0.31%,3.00%
OTC:GRPFF,GRPFF,0.4785,36.23%,4.56%,-13.90%,36.23%
NASDAQ:OCS,OCS,20.8500,,,,
OTC:QTGPF,QTGPF,45.1300,43.11%,25.71%,22.97%,31.28%
NYSE:WGO,WGO,40.2001,12.26%,2.04%,0.92%,4.21%
NYSE:VRTS,VRTS,167.9700,82.49%,19.54%,16.55%,26.45%
NASDAQ:WVE,WVE,7.1200,90.77%,-152.76%,-138.24%,
NASDAQ:NKTR,NKTR,59.5300,82.58%,-185.67%,-163.17%,
OTC:TCLAF,TCLAF,13.5100,9.40%,9.40%,6.37%,17.01%
OTC:ANZFF,ANZFF,0.3467,13.80%,2.58%,1.87%,13.34%
AMEX:USAS,USAS,4.1000,-19.88%,-38.39%,-60.72%,-14.01%
NASDAQ:RDWR,RDWR,26.4150,80.72%,2.05%,4.90%,6.17%
OTC:WTSHF,WTSHF,18.2120,45.36%,40.94%,26.12%,49.51%
OTC:SISXF,SISXF,15.7000,37.91%,10.74%,6.26%,16.85%
NASDAQ:INVA,INVA,17.8200,80.06%,45.97%,10.06%,56.39%
NASDAQ:COLL,COLL,35.5900,56.69%,21.73%,5.13%,51.64%
NYSE:GSBD,GSBD,9.7950,66.32%,157.50%,86.88%,
NYSE:KW,KW,8.1050,44.80%,15.41%,-9.11%,42.28%
NASDAQ:FSUN,FSUN,40.1300,,21.42%,15.71%,
OTC:IDRSF,IDRSF,4.5000,74.66%,-80.48%,-56.06%,-71.90%
NASDAQ:TDUP,TDUP,9.0500,71.48%,-11.48%,-14.94%,-4.17%
NASDAQ:ASTE,ASTE,48.7100,26.77%,7.95%,3.50%,9.94%
NYSE:PRO,PRO,23.0500,67.08%,-3.78%,-2.09%,-1.55%
NASDAQ:SLDP,SLDP,6.1300,-16.97%,-452.27%,-412.62%,
NASDAQ:PDFS,PDFS,28.1000,70.38%,0.10%,0.44%,4.00%
NASDAQ:EZPW,EZPW,18.1900,56.04%,11.20%,7.96%,13.83%
NASDAQ:CRCT,CRCT,5.1941,52.14%,11.79%,10.09%,15.44%
OTC:DYLLF,DYLLF,1.1300,,,,
NASDAQ:JCAP,JCAP,18.8609,,,,
NASDAQ:GCT,GCT,29.1600,23.70%,11.11%,11.17%,11.87%
OTC:FKRAF,FKRAF,13.6300,47.55%,9.23%,2.33%,15.99%
OTC:CTTOF,CTTOF,8.2000,5.65%,4.93%,4.22%,11.97%
OTC:BELGF,BELGF,0.7408,19.53%,15.67%,-9.07%,44.00%
NASDAQ:FWRG,FWRG,17.9500,13.01%,2.36%,0.37%,8.30%
NASDAQ:CCCX,CCCX,21.0200,,,,
NYSE:PMT/PB,PMT/PB,24.1000,90.11%,69.68%,8.14%,
NYSE:PMT/PC,PMT/PC,19.1201,90.11%,69.68%,8.14%,
NYSE:PMTW,PMTW,25.6610,90.11%,69.68%,8.14%,
NYSE:PMTU,PMTU,25.8000,90.11%,69.68%,8.14%,
NYSE:PMTV,PMTV,25.7300,90.11%,69.68%,8.14%,
NYSE:PMT/PA,PMT/PA,24.0500,90.11%,69.68%,8.14%,
OTC:FIZN,FIZN,64.0500,,17.19%,15.26%,
NYSE:NPKI,NPKI,12.9300,36.04%,19.98%,17.92%,30.49%
NASDAQ:MSEX,MSEX,60.5900,38.62%,27.32%,22.15%,42.89%
NYSE:NVGS,NVGS,15.7500,29.01%,22.45%,15.57%,46.26%
OTC:MSEXP,MSEXP,648.5000,38.62%,27.32%,22.15%,42.89%
NYSE:NVRI,NVRI,13.4641,19.91%,3.30%,-6.85%,11.13%
OTC:NDTAF,NDTAF,16.9000,,,,
OTC:SQZZF,SQZZF,2.7600,15.05%,10.55%,-5.79%,39.00%
NASDAQ:IIIV,IIIV,33.4550,59.97%,2.94%,5.48%,15.61%
OTC:DPBSF,DPBSF,38.2500,5.02%,2.69%,3.77%,11.16%
OTC:CGIFF,CGIFF,9.5780,23.98%,16.28%,6.86%,27.17%
OTC:CLRPF,CLRPF,2.9000,,,,
NASDAQ:BBSI,BBSI,41.9700,21.17%,5.25%,4.49%,5.90%
